"","dataset","ccode","cnumb","cluster","clust2","cname","yrbeg","yrend","decade","geo","royal","euro","lac","mideast","asia","africa","warend2","warend5","warend10","noviol2","noviol5","noviol10","gurr2","gurr5","gurr10","pol982","pol985","pol9810","polity2","polity5","polity10","pbs2ll","pbs2l","pbs5l","pbs10l","bollen80","gpol2","gciv2","gpol5","gciv5","gpol10","gciv10","gurrlag5","gurrlagx","outcome","outcome2","treaty","wardur","wartype","unintrvn","uncint","un2int","un2cint","untype","nouncint","peaceop","interven","major","pw10","elf","factmf","factnum","battle","dead","ridp","lifes","lifee","garm","gdp60","gdp85","gdpcap","rgdpcaps","rgdpcape","rgdpch","rgdpch2","aid91","en1","en2st","en2end","area","popst","popen5","popen10","popgro","infst","border","illit","illitend","water","gini1","transf85","sxp","nettrans","electric","en9903s","eh","coldwar","pbs2s3","pbs2s6","pbs2s9","pbs5s3","pbs5s6","pbs5s9","outcome3","negout","milout","logdead","trnsfcap","encaps","cost","costcap","intense","logcost","faction","factn1","factn2","un2cint1","un2cint2","un2cint3","un2cint4","un2cint5","untype1","untype2","untype3","untype4","untype5","strongUN","UNops","UNop1","UNop2","UNop3","UNop4","treatUN","outUN","factnum2","logpop","elfpop","elfpop2","untreaty","unout","exp","energy","ielec","ielf","ielf2","ielfpol","gini","ielfgini","gdp","PKO","enforce","truce","vrebel","vgov","UNopindx","RC2","IC2","LC2","develop","devel","PredUN","ResUN","Pred2UN","Res2UN","L1","Phat1","L2","Phat2","L3","Phat3","L4","Phat4","L5","Phat5","L6","Phat6","L7","Phat7","L8","Phat8","L10","Phat10","L11","Phat11","L12","Phat12","L13","Phat13","L14","Phat14","L15","Phat15","L16","Phat16","L17","Phat17"
"94",1,"ZAI5",37,"ZAI","ZAI","Congo/Zaire",96,97,6,5,0,0,0,0,0,1,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,0,"Failure","Failure",NA,17,7,6,7,6,NA,NA,2,2,"Victory","Victory-Govt",0,12,1,"No","None",1,"Mediation","None",0,0,1,0,"No",90,"Many",4,4000,250000,765700,52,50.7099990844727,105,460,422,424,130,130,424,424,476.200012207031,0.0280000008642673,48.1199989318848,48.1199989318848,2344860,45755554,47589551,NA,3.20000004768372,101,9,28.2000007629395,28.2000007629395,47,NA,2958180,0.130999997258186,21708630,95,1938,70,0,0,"Failure",0,0,0,0,0,0,1,12.4292163848877,0.474447965621948,4.23555138695519e-05,1015700,0.0221983976662159,0.00184986647218466,13.8310890197754,"3+",0,1,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,16,17.6388244628906,4117999872,4117999872,0,0,0.130999997258186,48.1199989318848,95,90,8100,NA,55.0272979736328,4952.45703125,424,0,0,0,0,1,0,0.479849368333817,0.000124285405036062,0.0300175230950117,95,95,0.512940466403961,-0.487059533596039,0.478853017091751,-0.521147012710571,-3.03053283691406,0.0460654050111771,-5.01081705093384,0.00662132073193789,-4.34989929199219,0.012743616476655,-0.147897467017174,0.463092893362045,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-2.85481238365173,0.0544330924749374,-4.93786573410034,0.00711884303018451,-5.20967054367065,0.00543378619477153,-1.00766885280609,0.267436295747757,-5.18254899978638,0.00558234145864844,-0.980547189712524,0.272783219814301,-2.293625831604,0.0916522443294525,1.90837597846985,0.870836615562439,-0.62729412317276,0.348124325275421,3.57470750808716,0.972740292549133
"95",1,"PHL2",105,"PHL","PHL","Philip.-NPA",72,92,3,4,0,0,0,0,1,0,"Yes","Yes",NA,"No","No",NA,19,19,NA,19,19,NA,-10,-10,NA,1,"Failure","Failure",NA,33,3,4,2,3,NA,NA,11,13,"Settlement","Settlement",1,240,0,"No","None",0,"None","None",0,0,0,0,"No",74,"Few",2,40000,100000,450000,57.8600006103516,66.3000030517578,800,1112,1521,390,1403,1763,3200,1462,1053,0.129999995231628,213.399993896484,328.320007324219,300000,39778000,76103564,NA,2.79999995231628,65,0,17.3999996185303,5.90000009536743,36,49.3899993896484,3.78e+08,0.0570000000298023,4.01e+08,352.609161376953,10563,51,1,0,"Failure",0,0,0,0,1,1,0,11.5129251480103,10.0809488296509,0.000265548791503534,550000,0.0138267381116748,5.76114071009215e-05,13.2176733016968,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,17.4988250732422,2943571968,2943571968,0,0,0.0570000000298023,213.399993896484,352.609161376953,74,5476,1406,49.3899993896484,3654.85986328125,3200,0,0,0,0,0,0,0.294989407062531,0.00264078448526561,0.192727774381638,352.609161376953,352.609161376953,0.413501113653183,0.413501113653183,0.398506253957748,0.398506253957748,-2.88187503814697,0.0530568510293961,-4.86215925216675,0.00767441466450691,-4.2012414932251,0.0147559717297554,0.000760371331125498,0.500190079212189,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-2.52690029144287,0.0739937573671341,-4.6099534034729,0.00985421054065228,-4.88175821304321,0.0075265895575285,-0.679756641387939,0.336315631866455,-5.03389120101929,0.00647126603871584,-0.83188933134079,0.303245723247528,-1.96571362018585,0.122850030660629,2.23628807067871,0.903461217880249,-0.478636294603348,0.382574200630188,3.72336554527283,0.976417064666748
"96",2,"COL2",30,"COL","COL","Colombia",78,NA,4,2,0,0,1,0,0,0,"No","No","No","No","No","No",17,NA,NA,17,NA,NA,-20,-20,-20,0,"Failure","Failure","Failure",72,3,4,3,4,NA,NA,17,17,"War","War",0,252,0,"No","None",0,"None","None",0,0,0,0,"Yes",6,"Many",7,22000,50000,600000,64,70.2200012207031,352,1657,2893,612,2504,3300,2797,2797,122.5,0.27700001001358,522.940002441406,661.429992675781,1138910,25383000,37852050,NA,1.70000004768372,59,5,14.8000001907349,9.03999996185303,75,46,4.61e+08,0.0890000015497208,1.66e+08,1307,17910,19,1,0,"Failure",0,0,0,0,0,0,1,10.8197784423828,6.53981018066406,0.000705590355210006,650000,0.0256076902151108,0.000101617821201216,13.3847274780273,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,49,17.0495910644531,152298000,152298000,0,0,0.0890000015497208,522.940002441406,1307,6,36,102,46,276,2797,0,0,0,0,0,0,0.466577231884003,0.00171315518673509,0.261160552501678,1307,1307,0.00564145250245929,0.00564145250245929,0.00376912555657327,0.00376912555657327,-2.33112740516663,0.0885776057839394,-4.31141138076782,0.013237033970654,-3.65049362182617,0.0253205187618732,0.551508188247681,0.634485423564911,-6.98352718353271,0.000926169042941183,-6.25097417831421,0.00192486215382814,-2.61620187759399,0.0681029483675957,-4.69925498962402,0.00901995599269867,-4.97106027603149,0.00688801659271121,-0.769058406352997,0.316682815551758,-4.48314332962036,0.0111716287210584,-0.281141549348831,0.430173933506012,-2.05501532554626,0.113546587526798,2.14698648452759,0.895386815071106,0.0721115171909332,0.51802009344101,4.27411317825317,0.986266851425171
"97",1,"SUD1",120,"SUD","SUD","Sudan",63,72,2,5,0,0,0,0,0,1,"Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,3,3,3,3,3,3,1,"Success","Success","Success",22,6,6,6,5,5,5,3,11,"Settlement","Settlement",1,108,1,"No","None",0,"None","None",0,0,1,0,"No",73,"Many",3,35000,400000,490000,39.6599998474121,43.6599998474121,363,817,1027,91,91,817,817,817,880.900024414062,0.034000001847744,63.7200012207031,66.6999969482422,2505810,14113590,17567000,20236000,3.5,150,9,85.3000030517578,72.1999969482422,19,38.7200012207031,7.4e+08,0.130999997258186,4.23e+08,42.2330360412598,761,124,1,0,"Failure",0,0,0,0,1,1,0,12.8992195129395,29.9711132049561,5.39196626050398e-05,890000,0.0630597919225693,0.000583886983804405,13.6989765167236,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,16.4626483917236,1030292096,1030292096,0,0,0.130999997258186,63.7200012207031,42.2330360412598,73,5329,219,38.7200012207031,2826.56005859375,817,0,0,0,0,0,0,0.481744647026062,0.00785117037594318,0.0447699017822742,42.2330360412598,42.2330360412598,0.779860734939575,0.779860734939575,0.77631413936615,0.77631413936615,-3.06098294258118,0.0447456687688828,-5.04126739501953,0.00642401399090886,-4.38034915924072,0.0123661495745182,-0.178347557783127,0.455530911684036,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-2.78418922424316,0.0581845641136169,-4.86724233627319,0.00763580109924078,-5.13904762268066,0.00582909351214767,-0.937045753002167,0.281497478485107,-5.21299886703491,0.00541582843288779,-1.01099729537964,0.266784727573395,-2.22300267219543,0.0977037772536278,1.97899901866913,0.878574430942535,-0.657744228839874,0.341246515512466,3.54425740242004,0.971921145915985
"98",3,"LBR2",85,"LBR","LBR","Liberia",93,96,5,5,0,0,0,0,0,1,"Yes",NA,NA,"No",NA,NA,9,NA,NA,9,NA,NA,-10,NA,NA,1,"Failure",NA,NA,6,4,5,4,5,NA,NA,4,4,"Settlement","Settlement",1,36,0,"Yes","Observer",1,"Observer","Observer",0,2,1,0,"Yes",83,"Many",4,13000,150000,779900,39.4599990844727,47.2700004577637,33,701,805,440,440,440,1000,788,NA,0.144999995827675,37.6100006103516,37.6100006103516,97750,2281914,2602068,NA,2.20000004768372,153,3,60.5,51.5800018310547,50.4000015258789,43,63640896,0.39300000667572,42181194,154,319,76,0,0,"Failure",0,NA,NA,NA,1,1,0,11.9183902740479,18.4850063323975,0.000139794923597947,929900,0.407508790493011,0.0113196885213256,13.7428321838379,"3+",0,1,0,0,1,0,0,0,1,0,0,0,"Weak","Med/Obs",0,1,0,0,1,2,16,14.6405248641968,189398864,189398864,2,8,0.39300000667572,37.6100006103516,154,83,6889,747,43,3569,1000,0,0,0,0,0,0.25,0.287056386470795,0.175470024347305,0.0642936676740646,154,154,0.600377440452576,-0.399622559547424,0.612828969955444,-0.387171030044556,-2.99648594856262,0.047584880143404,-4.97677040100098,0.00684906588867307,-4.31585216522217,0.0131791541352868,-0.113850496709347,0.471568077802658,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-2.8076331615448,0.0569130852818489,-4.89068651199341,0.00746018812060356,-5.16249132156372,0.00569479679688811,-0.960489571094513,0.276780188083649,-5.14850187301636,0.00577456038445234,-0.946500182151794,0.279589205980301,-2.24644660949707,0.0956564173102379,1.95555520057678,0.876051127910614,-0.593247175216675,0.355890154838562,3.60875463485718,0.97362869977951
"99",1,"IDN4",68,"IDN","IDN","Indonesia-East Tim.",75,82,4,4,0,0,0,0,1,0,"Yes","Yes","Yes","No","No","No",3,3,3,3,3,3,-10,-10,-10,0,"Failure","Failure","Failure",33,5,6,5,6,6,5,3,3,"Victory","Victory-Govt",0,84,1,"No","None",1,"Mediation","None",0,0,1,1,"Yes",76,"Many",3,30000,130000,0,49.2099990844727,56.2000007629395,1266,621,1626,296,715,1281,953,953,1874.40002441406,0.0930000022053719,100.150001525879,319.769989013672,1904570,132589000,168990000,184000000,2.29999995231628,110,2,36.9000015258789,30.7000007629395,37,34.5999984741211,8.8e+07,0.108000002801418,1.26e+08,43.6403312683105,19276,74,1,0,"Failure",0,0,0,0,0,0,1,11.7752895355225,0.950305104255676,0.000145381593029015,130000,0.000980473472736776,1.16723031169386e-05,11.7752895355225,"3+",0,1,0,1,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,18.7027645111084,10076764160,10076764160,0,0,0.108000002801418,100.150001525879,43.6403312683105,76,5776,228,34.5999984741211,2629.59985351562,953,0,0,0,0,1,0,0.448861658573151,0.000248939933953807,0.0517005212605,43.6403312683105,43.6403312683105,0.275058209896088,-0.724941790103912,0.268792539834976,-0.731207489967346,-3.06017088890076,0.0447803921997547,-5.04045534133911,0.00642919912934303,-4.3795371055603,0.0123760709539056,-0.177535459399223,0.455732345581055,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-1.75584864616394,0.14731103181839,-3.83890175819397,0.021063981577754,-4.11070680618286,0.0161316841840744,0.0912949293851852,0.522807896137238,-5.21218681335449,0.00542020425200462,-1.01018512248993,0.266943633556366,-1.19466197490692,0.232426181435585,3.00733971595764,0.952904582023621,-0.65693211555481,0.341429114341736,3.54506969451904,0.971943318843842
"100",3,"RWA1",110,"RWA","RWA","Rwanda",63,64,2,5,0,0,0,0,0,1,"Yes","Yes","Yes","No","Yes","Yes",5,5,3,5,5,3,-10,5,3,1,"Failure","Success","Success",NA,NA,NA,NA,NA,7,5,4,3,"Victory","Victory-Govt",0,3,1,"No","None",0,"None","None",0,0,0,0,"No",14,"Few",2,2500,9500,152000,42,43,9.60000038146973,514,731,30,537,537,448,448,363.600006103516,0.00800000037997961,10.7299995422363,13.8299999237061,26340,3007000,3587000,4236000,3.20000004768372,147,4,61.7999992370605,61.7999992370605,64.1999969482422,28.8999996185303,123995880,NA,99372990,21,40,12,1,0,"Failure",0,1,0,0,0,0,1,9.15904712677002,33.0472183227539,1.33022949739825e-05,161500,0.0537080131471157,0.0179026704281569,11.992259979248,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,14.9164533615112,42098000,42098000,0,0,0.139611840248108,10.7299995422363,21,14,196,70,28.8999996185303,404.600006103516,448,0,0,0,0,1,0,0.397059321403503,0.00865698046982288,0.0243491362780333,21,21,0.00814332719892263,0.00814332719892263,0.0088195176795125,0.0088195176795125,-3.07323598861694,0.0442248433828354,-5.05352020263672,0.00634627835825086,-4.39260196685791,0.0122173940762877,-0.190600454807281,0.452493607997894,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-1.87183392047882,0.133329659700394,-3.95488715171814,0.0188005957752466,-4.22669219970703,0.0143904965370893,-0.0246904361993074,0.493827700614929,-5.2252516746521,0.00535022700205445,-1.02325022220612,0.264394789934158,-1.31064736843109,0.212378531694412,2.89135432243347,0.947417378425598,-0.669997096061707,0.338497489690781,3.53200459480286,0.971584796905518
"101",1,"ALG1",3,"ALG","ALG","Algeria",62,63,2,3,0,0,0,1,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",1,1,1,1,1,1,1,1,1,1,"Success","Success","Success",17,NA,NA,NA,NA,6,6,1,1,"Victory","Victory-Rebels",0,6,0,"No","None",0,"None","None",0,0,0,0,"Yes",43,"Many",3,1500,36000,0,47,48,17,1723,2951,240,1723,1723,1517,1517,340,0.361999988555908,255.199996948242,313.130004882812,2381740,11236000,12986,15064000,2.79999995231628,163,7,81.1999969482422,81,69,38.7299995422363,378495488,0.189999997615814,2.95e+08,265.305572509766,2591,28,1,0,"Failure",0,0,0,0,0,0,1,10.4912738800049,26.2548942565918,0.000230598074267618,36000,0.00320398714393377,0.000533997837919742,10.4912738800049,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,16.2346343994141,483148000,483148000,0,0,0.189999997615814,255.199996948242,265.305572509766,43,1849,43,38.7299995422363,1665.39001464844,1517,0,0,0,1,0,0,0.205392017960548,0.00687767751514912,0.100474610924721,265.305572509766,265.305572509766,0.0117607647553086,0.0117607647553086,0.00828940980136395,0.00828940980136395,-2.93225526809692,0.0505819097161293,-4.9125394821167,0.00730010634288192,-4.25162124633789,0.0140411648899317,-0.0496196821331978,0.487597614526749,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-1.06945550441742,0.255506634712219,-3.15250873565674,0.0409925393760204,-3.42431354522705,0.0315441861748695,0.777688086032867,0.685181617736816,-5.08427095413208,0.00615527853369713,-0.882269382476807,0.292707741260529,-0.508268892765045,0.375599414110184,3.69373273849487,0.975724995136261,-0.529016315937042,0.370746344327927,3.67298531532288,0.975228667259216
"102",8,"SUD2",121,"SUD","SUD","Sudan",83,NA,4,5,0,0,0,0,0,1,"No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,-20,-20,-20,0,"Failure","Failure","Failure",22,7,7,NA,NA,NA,NA,3,3,"War","War",0,192,1,"No","None",0,"None","None",0,0,1,0,"Yes",73,"Many",6,250000,1200000,4500000,49.1599998474121,54.9599990844727,363,817,1027,711,866,757,886,886,880.900024414062,0.034000001847744,63.189998626709,67.9000015258789,2505810,20774000,NA,NA,3.09999990463257,92,9,75.5999984741211,46.7200012207031,44.7999992370605,38.7200012207031,7.4e+08,0.0860000029206276,4.23e+08,42.2330360412598,1681,124,1,0,"Failure",0,0,0,0,0,0,1,13.9978322982788,20.3619918823242,8.09184566605836e-05,5700000,0.274381428956985,0.00142906990367919,15.5559768676758,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,36,16.8492126464844,1516502016,1516502016,0,0,0.0860000029206276,63.189998626709,42.2330360412598,73,5329,NA,38.7200012207031,2826.56005859375,886,0,0,0,0,0,0,0.633783459663391,0.00533398473635316,0.0482199043035507,42.2330360412598,42.2330360412598,0.233280658721924,0.233280658721924,0.250602334737778,0.250602334737778,-3.06098294258118,0.0447456687688828,-5.04126739501953,0.00642401399090886,-4.38034915924072,0.0123661495745182,-0.178347557783127,0.455530911684036,-6.70619678497314,0.00122181314509362,-5.9736442565918,0.00253848964348435,-3.77688145637512,0.0223815720528364,-5.85993480682373,0.00284332199953496,-6.13173961639404,0.00216808705590665,-1.92973792552948,0.126779586076736,-5.21299886703491,0.00541582843288779,-1.01099729537964,0.266784727573395,-3.21569490432739,0.038579348474741,0.986306846141815,0.72835785150528,-0.657744228839874,0.341246515512466,3.54425740242004,0.971921145915985
"103",8,"TUR",124,"TUR","TUR","Turkey-Kurds",84,NA,4,3,0,0,0,1,0,0,"No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,-20,-20,-20,0,"Failure","Failure","Failure",11,4,5,NA,NA,NA,NA,5,12,"War","War",0,180,1,"No","None",0,"None","None",0,0,0,0,"No",25,"Many",3,2000,316000,2000000,63,69,600,1622,NA,1307,2874,3741,3022,3022,1622.5,0.231000006198883,753.359985351562,982.989990234375,779450,49554400,63529886,NA,2.40000009536743,79,7,25.7999992370605,18,92,44.0900001525879,1.984e+09,0.0590000003576279,1.76e+09,439.328033447266,40366,45,1,0,"Failure",0,0,0,0,0,0,1,12.6634979248047,35.5165214538574,0.000814579543657601,2316000,0.046736516058445,0.00025964732049033,14.6553525924683,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,17.7185821533203,1238860032,1238860032,0,0,0.0590000003576279,753.359985351562,439.328033447266,25,625,NA,44.0900001525879,1102.25,3022,0,0,0,0,0,0,0.518949687480927,0.00930383428931236,0.19187667965889,439.328033447266,439.328033447266,0.0646659806370735,0.0646659806370735,0.0477100610733032,0.0477100610733032,-2.83183240890503,0.0556280575692654,-4.8121166229248,0.00806505791842937,-4.15119886398315,0.0155014498159289,0.0508030019700527,0.512697994709015,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-3.29543685913086,0.0357280634343624,-5.37848997116089,0.00459358654916286,-5.65029525756836,0.00350415613502264,-1.44829344749451,0.190264344215393,-4.98384857177734,0.00680108647793531,-0.781846702098846,0.313922017812729,-2.73425030708313,0.0609823204576969,1.46775138378143,0.812715351581573,-0.428593665361404,0.394462198019028,3.77340817451477,0.977542281150818
"104",1,"IRQ1",72,"IRQ","IRQ","Iraq-Shammar",59,59,2,3,0,0,0,1,0,0,"No","No","No","No","No","No",5,5,3,5,5,3,-10,-10,-10,1,"Failure","Failure","Failure",17,NA,NA,NA,NA,NA,NA,6,6,"Victory","Victory-Govt",0,6,1,"No","None",0,"None","None",0,0,1,0,"No",36,"Many",3,2000,5000,0,48,48,253,3320,3946,215,3427,3427,2626,2626,552.400024414062,0.256999999284744,463.619995117188,463.619995117188,438320,6660000,7736000,9062000,3.40000009536743,140,6,75.8000030517578,75.9000015258789,51,62.8800010681152,NA,0.270000010728836,-83470456,831.396850585938,3104,71,1,0,"Failure",0,0,0,0,0,0,1,8.51719284057617,-12.5331010818481,0.000466066063381732,5000,0.00075075076892972,0.000125125123304315,8.51719284057617,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,15.7116298675537,239760000,239760000,0,0,0.270000010728836,463.619995117188,831.396850585938,36,1296,180,62.8800010681152,2263.67993164062,2626,0,0,0,0,1,0,0.380199253559113,-0.00328314513899386,0.208466961979866,831.396850585938,831.396850585938,0.0214057601988316,0.0214057601988316,0.00932863168418407,0.00932863168418407,-2.60558247566223,0.0687800049781799,-4.58586645126343,0.0100920256227255,-3.92494869232178,0.0193609036505222,0.277053117752075,0.568823635578156,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-0.01417575776577,0.496456116437912,-2.09722900390625,0.109366439282894,-2.36903405189514,0.0855646878480911,1.83296775817871,0.862114906311035,-4.75759840011597,0.00851310975849628,-0.555596590042114,0.364566922187805,0.547010838985443,0.633441805839539,4.74901247024536,0.991414129734039,-0.202343538403511,0.449586004018784,3.99965810775757,0.982007741928101
"105",1,"IDN5",69,"IDN","IDN","Indonesia",86,86,5,4,0,0,0,0,1,0,"Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,3,3,3,3,3,3,1,"Success","Success","Success",33,5,5,6,5,7,5,3,3,"Victory","Victory-Govt",0,6,1,"No","None",0,"None","None",0,0,0,0,"Yes",76,"Few",2,NA,15000,0,60,60,1266,621,1626,456,1651,1651,1687,1687,1874.40002441406,0.0930000022053719,234.529998779297,330.25,1904570,175081220,190880180,206611600,2.20000004768372,87,2,25.2000007629395,25.2000007629395,41.5999984741211,32.0099983215332,8.8e+07,0.273999989032745,1.26e+08,297,44821,74,1,0,"Failure",0,0,0,0,0,0,1,9.61580562591553,0.719666004180908,0.000256001192610711,15000,8.56745245982893e-05,1.42790877362131e-05,9.61580562591553,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,18.9807605743408,13306172416,13306172416,0,0,0.273999989032745,234.529998779297,297,76,5776,228,32.0099983215332,2432.759765625,1687,0,0,0,0,1,0,0.367773205041885,0.000188522215466946,0.111916363239288,297,297,0.00728966575115919,0.00728966575115919,0.00729220407083631,0.00729220407083631,-2.91396522521973,0.0514675155282021,-4.8942494392395,0.00743385218083858,-4.23333168029785,0.0142966294661164,-0.0313298590481281,0.492168188095093,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-0.601458549499512,0.354010075330734,-2.68451166152954,0.0638934969902039,-2.95631670951843,0.0494388155639172,1.24568498134613,0.776552021503448,-5.06598138809204,0.00626817950978875,-0.863979578018188,0.296508580446243,-0.0402719229459763,0.489933371543884,4.16172981262207,0.984658420085907,-0.510726511478424,0.37502321600914,3.69127511978149,0.975666701793671
"106",1,"UGA3",127,"UGA","UGA","Uganda",80,86,4,5,0,0,0,0,0,1,"Yes","Yes","Yes","No","No","No",3,3,8,3,3,8,-10,-10,-10,1,"Failure","Failure","Failure",44,5,5,6,6,4,4,3,3,"Victory","Victory-Rebels",0,72,1,"No","None",0,"None","None",0,0,1,0,"Yes",93,"Many",5,102000,300000,347000,48.439998626709,48.3300018310547,70,678,465,534,534,540,534,534,666.799987792969,0.0109999999403954,24.3899993896484,23.3600006103516,235880,12297806,19150008,22167195,3.5,115,5,54.5,45,15,36.8899993896484,4e+07,0.155000001192093,1.7e+07,35,357,76,1,0,"Failure",0,0,0,0,0,0,1,12.6115379333496,1.38236033916473,2.90295683953445e-05,647000,0.0526110120117664,0.000730708474293351,13.3801012039185,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,25,16.3249320983887,1143696000,1143696000,0,0,0.155000001192093,24.3899993896484,35,93,8649,279,36.8899993896484,3430.77001953125,534,0,0,0,1,0,0,0.527985155582428,0.000362120248610154,0.0299485605210066,35,35,0.273768663406372,0.273768663406372,0.262441009283066,0.262441009283066,-3.06515693664551,0.044567596167326,-5.04544115066528,0.00639742892235518,-4.38452339172363,0.0123152723535895,-0.182521507143974,0.454495877027512,-6.20012283325195,0.00202507223002613,-5.46756982803345,0.00420373259112239,-2.61372900009155,0.0682600513100624,-4.69678211212158,0.00904208607971668,-4.96858692169189,0.00690495641902089,-0.766585350036621,0.317218214273453,-5.21717309951782,0.00539339054375887,-1.01517117023468,0.265969067811966,-2.05254220962524,0.113795757293701,2.14945936203003,0.895618259906769,-0.661918163299561,0.340308845043182,3.54008364677429,0.97180700302124
"107",3,"RWA2",111,"RWA","RWA","Rwanda",90,94,5,5,0,0,0,0,0,1,"Yes","Yes",NA,"Yes","Yes",NA,4,4,NA,4,4,NA,4,4,NA,1,"Success","Success",NA,NA,7,6,7,6,NA,NA,3,3,"Settlement","Settlement",1,40,1,"Yes","PKO",1,"PKO","TradPKO",4,4,1,1,"No",14,"Many",3,5500,800000,2000000,40.1800003051758,34.7000007629395,40,514,731,267,776,756,440,756,363.600006103516,0.00800000037997961,41.6500015258789,27.3999996185303,26340,7160819,7956172,NA,NA,113,4,49.7999992370605,39.7000007629395,64.1999969482422,28.8999996185303,123995880,NA,99372990,21,206,12,0,1,"Failure",0,1,0,0,1,1,0,13.5923671722412,13.8773221969604,2.87676593870856e-05,2800000,0.391016721725464,0.00977541785687208,14.8451299667358,"3+",0,1,0,0,0,1,0,0,0,1,0,0,"Strong","PKO",0,0,1,0,2,4,9,15.7841348648071,100251464,100251464,3,12,0.140533596277237,41.6500015258789,21,14,196,56,28.8999996185303,404.600006103516,440,1,0,0,0,0,0.5,0.47276046872139,0.264397919178009,0.0239491369575262,21,21,0.995313704013824,-0.00468629598617554,0.996088922023773,-0.00391107797622681,-3.07323598861694,0.0442248433828354,-5.05352020263672,0.00634627835825086,-4.39260196685791,0.0122173940762877,-0.190600454807281,0.452493607997894,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-3.39688587188721,0.032392930239439,-5.47993898391724,0.00415227096527815,-5.75174379348755,0.00316717266105115,-1.54974222183228,0.175123497843742,-5.2252516746521,0.00535022700205445,-1.02325022220612,0.264394789934158,-2.8356990814209,0.0554252751171589,1.36630260944366,0.79678213596344,-0.669997096061707,0.338497489690781,3.53200459480286,0.971584796905518
"108",1,"SOM1",114,"SOM","SOM","Somalia",88,91,5,5,0,0,0,0,0,1,"No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,-20,-20,-20,0,"Failure","Failure","Failure",11,7,7,NA,NA,NA,NA,3,3,"Victory","Victory-Rebels",0,36,1,"No","None",0,"None","None",0,0,1,0,"Yes",8,"Many",5,NA,400000,1000000,45,46.9599990844727,63,1013,739,135,744,653,600,792,NA,0.0500000007450581,57.1500015258789,6.69999980926514,637660,6900134,6590325,NA,1,152,3,75.9000015258789,75.9000015258789,56,NA,223758960,0.0649999976158142,1.79e+08,33,500,80,1,0,"Failure",0,0,0,0,0,0,1,12.8992195129395,25.9415245056152,7.24623605492525e-05,1400000,0.202894613146782,0.00563596142455935,14.1519832611084,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,25,15.7470512390137,55201072,55201072,0,0,0.0649999976158142,57.1500015258789,33,8,64,NA,43.6161994934082,348.929595947266,600,0,0,0,1,0,0,0.525335729122162,0.0067955874837935,0.0330629274249077,33,33,0.574822843074799,0.574822843074799,0.521940231323242,0.521940231323242,-3.06631112098694,0.0445184782147408,-5.04659509658813,0.00639009801670909,-4.38567733764648,0.0123012438416481,-0.183675646781921,0.454209744930267,-6.20012283325195,0.00202507223002613,-5.46756982803345,0.00420373259112239,-3.02635192871094,0.0462494790554047,-5.10940504074097,0.00600341660901904,-5.38121032714844,0.00458116456866264,-1.17920851707458,0.235194534063339,-5.21832704544067,0.0053872037678957,-1.01632535457611,0.265743792057037,-2.46516537666321,0.0783365815877914,1.73683631420135,0.85028475522995,-0.663072288036346,0.340049803256989,3.53892946243286,0.971775352954865
